~CURVE INFORMATION
#MNEM.UNIT      API CODE      CURVE DESCRIPTION
#---------    -------------   ------------------------------
 DEPT.FT                            0: 1  Depth
 HCAL.IN                       00 000: 2 HILT Caliper
 DPHZ.PU                       00 890: 3 HILT Density Porosity
 HDRA.G/C3                     00 000: 4 Delta RHO HIP Tool
 GR  .GAPI                     00 000: 5 Gamma Ray
 NPHI.PU                       00 000: 6 Neutron Porosity N
 PEFZ.                         00 000: 7 HILT Photoelectric Factor
 HMIN.OHMM                     00 000: 8 HILT Micro inverse
 HMNO.OHMM                     00 000: 9 HILT Micro Normal
 PXND.PU                       00 000: 10 HILT XPLOT Porosity
 RHOZ.G/C3                     00 000: 11 HILT Bulk Density
 RXOZ.OHMM                     00 000: 12 HILT Resisitivity flushed zone
 SP  .MV                       00 010: 13 Spontaneous Potential
 TNPH.PU                       00 000: 14 Thermal Neutron Porosity
 AT10.OHMM                     00 000: 15 2Ft Vert. Res. 10in D.I.

#---------    ---------------------------------------------------------------
  DEPT       HCAL      DPHZ      HDRA        GR        NPHI      PEFZ     HMIN      HMNO       PXND      RHOZ      RXOZ        SP     TNPH     AT10  
5346.50000 	8.71121 	12.31425 	0.14788 	113.19078 	29.45155 	2.48537 	2.07248 	1.78842 	22.05501 	2.49943 	2.11164 	12.93750 	26.13092 	2.18548 
5347.00000 	8.64390 	15.17361 	0.13693 	115.71054 	31.67467 	2.25979 	1.76920 	1.55032 	23.73024 	2.45053 	1.98382 	15.00000 	30.18601 	2.00260 
5347.50000 	8.72882 	16.50163 	0.12542 	113.08920 	31.67044 	2.22316 	1.85240 	1.61594 	26.27067 	2.42782 	1.86163 	15.25000 	30.58372 	1.97129 
5348.00000 	8.77553 	16.13622 	0.11823 	110.30418 	30.01438 	2.23557 	1.78262 	1.56083 	24.43267 	2.43407 	2.01788 	15.56250 	29.31556 	2.01788 
5348.50000 	8.50046 	15.17545 	0.11205 	108.81877 	31.05631 	2.25492 	2.18133 	1.87275 	22.08600 	2.45050 	2.17037 	15.93750 	27.84551 	2.06519 
5349.00000 	8.46877 	15.00764 	0.10602 	110.86586 	31.16806 	2.29203 	2.38934 	2.03379 	23.61067 	2.45337 	2.36994 	16.87500 	30.77203 	2.09337 
5349.50000 	8.37437 	15.71581 	0.10508 	116.25513 	31.78749 	2.33768 	2.07590 	1.79192 	25.36834 	2.44126 	2.25298 	18.68750 	31.62022 	2.01542 
5350.00000 	8.46231 	15.89213 	0.11382 	117.36810 	30.00605 	2.35736 	1.95232 	1.69446 	24.38567 	2.43824 	2.07922 	18.31250 	31.40031 	1.89343 
5350.50000 	8.54657 	14.82738 	0.12697 	120.27870 	28.92283 	2.35853 	1.93884 	1.68549 	24.07707 	2.45645 	2.00046 	18.00000 	29.86369 	1.89662 
5351.00000 	8.48156 	13.64244 	0.13263 	122.22003 	30.78674 	2.37934 	1.86637 	1.62851 	23.17918 	2.47671 	1.90261 	18.25000 	28.82628 	1.91446 
5351.50000 	8.60248 	13.59114 	0.12632 	122.72365 	31.01259 	2.40451 	1.75046 	1.53694 	24.26818 	2.47759 	1.87852 	17.68750 	29.90535 	1.88284 
